Time;Latitude;Longitude;Altitude;Speed;row;pitch;yaw
;;;;;360.000.000.000.000;-177.000.000.000.000;143.960.000.000.000
;;;;;330.000.000.000.000;-177.900.000.000.000;144.110.000.000.000
;;;;;266.000.000.000.000;-177.900.000.000.000;144.170.000.000.000
;;;;;224.000.000.000.000;-177.400.000.000.000;144.180.000.000.000
;;;;;195.000.000.000.000;-176.700.000.000.000;144.160.000.000.000
;;;;;209.000.000.000.000;-175.600.000.000.000;144.140.000.000.000
;;;;;234.000.000.000.000;-174.300.000.000.000;144.160.000.000.000
;;;;;246.000.000.000.000;-173.200.000.000.000;144.150.000.000.000
;;;;;228.000.000.000.000;-173.100.000.000.000;144.130.000.000.000
;;;;;209.000.000.000.000;-173.500.000.000.000;144.160.000.000.000
;;;;;232.000.000.000.000;-174.000.000.000.000;144.280.000.000.000
;;;;;256.000.000.000.000;-174.300.000.000.000;144.510.000.000.000
;;;;;260.000.000.000.000;-174.800.000.000.000;144.810.000.000.000
;;;;;265.000.000.000.000;-175.700.000.000.000;145.180.000.000.000
;;;;;292.000.000.000.000;-177.200.000.000.000;145.540.000.000.000
;;;;;326.000.000.000.000;-179.200.000.000.000;145.810.000.000.000
;;;;;342.000.000.000.000;-181.100.000.000.000;145.890.000.000.000
;;;;;350.000.000.000.000;-182.200.000.000.000;145.770.000.000.000
;;;;;370.000.000.000.000;-182.400.000.000.000;145.570.000.000.000
;;;;;366.000.000.000.000;-181.600.000.000.000;145.330.000.000.000
;;;;;331.000.000.000.000;-179.800.000.000.000;145.020.000.000.000
;;;;;295.000.000.000.000;-177.500.000.000.000;144.710.000.000.000
;;;;;255.000.000.000.000;-175.000.000.000.000;144.450.000.000.000
;;;;;212.000.000.000.000;-172.600.000.000.000;144.300.000.000.000
;;;;;191.000.000.000.000;-170.300.000.000.000;144.220.000.000.000
;;;;;186.000.000.000.000;-167.900.000.000.000;144.170.000.000.000
;;;;;202.000.000.000.000;-165.100.000.000.000;144.140.000.000.000
;;;;;268.000.000.000.000;-162.800.000.000.000;144.160.000.000.000
;;;;;273.000.000.000.000;-160.300.000.000.000;144.240.000.000.000
;;;;;256.000.000.000.000;-157.600.000.000.000;144.430.000.000.000
;;;;;202.000.000.000.000;-155.700.000.000.000;144.670.000.000.000
;;;;;132.000.000.000.000;-153.800.000.000.000;144.970.000.000.000
;;;;;0,81;-151.500.000.000.000;145.350.000.000.000
;;;;;0,72;-149.300.000.000.000;145.810.000.000.000
;;;;;0,68;-147.800.000.000.000;146.300.000.000.000
;;;;;0,7;-147.300.000.000.000;146.770.000.000.000
;;;;;1;-147.000.000.000.000;147.170.000.000.000
;;;;;0,84;-147.600.000.000.000;147.350.000.000.000
;;;;;0,3;-147.500.000.000.000;147.280.000.000.000
;;;;;-0,1;-146.600.000.000.000;147.090.000.000.000
;;;;;-0,48;-145.600.000.000.000;146.900.000.000.000
;;;;;-0,73;-144.700.000.000.000;146.690.000.000.000
;;;;;-0,94;-144.200.000.000.000;146.440.000.000.000
;;;;;-170.000.000.000.000;-144.400.000.000.000;146.140.000.000.000
;;;;;-302.000.000.000.000;-144.600.000.000.000;145.830.000.000.000
;;;;;-456.000.000.000.000;-144.900.000.000.000;145.640.000.000.000
;;;;;-617.000.000.000.000;-144.100.000.000.000;145.610.000.000.000
;;;;;-811.000.000.000.000;-142.600.000.000.000;145.860.000.000.000
;;;;;-942.000.000.000.000;-140.800.000.000.000;146.410.000.000.000
;;;;;-974.000.000.000.000;-139.700.000.000.000;147.170.000.000.000
;;;;;-964.000.000.000.000;-139.800.000.000.000;147.940.000.000.000
;;;;;-925.000.000.000.000;-140.500.000.000.000;148.590.000.000.000
;;;;;-838.000.000.000.000;-141.900.000.000.000;149.090.000.000.000
;;;;;-776.000.000.000.000;-144.500.000.000.000;149.410.000.000.000
;;;;;-729.000.000.000.000;-148.100.000.000.000;149.480.000.000.000
;;;;;-702.000.000.000.000;-151.700.000.000.000;149.340.000.000.000
;;;;;-683.000.000.000.000;-154.300.000.000.000;149.050.000.000.000
;;;;;-661.000.000.000.000;-155.500.000.000.000;148.710.000.000.000
;;;;;-637.000.000.000.000;-155.500.000.000.000;148.370.000.000.000
;;;;;-621.000.000.000.000;-154.300.000.000.000;148.060.000.000.000
;;;;;-596.000.000.000.000;-151.800.000.000.000;147.780.000.000.000
;;;;;-555.000.000.000.000;-148.100.000.000.000;147.540.000.000.000
;;;;;-489.000.000.000.000;-143.400.000.000.000;147.360.000.000.000
;;;;;-463.000.000.000.000;-137.900.000.000.000;147.240.000.000.000
;;;;;-445.000.000.000.000;-132.300.000.000.000;147.260.000.000.000
;;;;;-422.000.000.000.000;-126.300.000.000.000;147.460.000.000.000
;;;;;-406.000.000.000.000;-120.900.000.000.000;147.740.000.000.000
;;;;;-367.000.000.000.000;-116.100.000.000.000;148.010.000.000.000
;;;;;-320.000.000.000.000;-112.100.000.000.000;148.200.000.000.000
;;;;;-271.000.000.000.000;-108.600.000.000.000;148.320.000.000.000
;;;;;-240.000.000.000.000;-106.000.000.000.000;148.390.000.000.000
;;;;;-228.000.000.000.000;-103.800.000.000.000;148.400.000.000.000
;;;;;-236.000.000.000.000;-101.600.000.000.000;148.320.000.000.000
;;;;;-273.000.000.000.000;-994.000.000.000.000;148.150.000.000.000
;;;;;-315.000.000.000.000;-971.000.000.000.000;147.920.000.000.000
;;;;;-366.000.000.000.000;-950.000.000.000.000;147.630.000.000.000
;;;;;-423.000.000.000.000;-927.000.000.000.000;147.320.000.000.000
;;;;;-476.000.000.000.000;-903.000.000.000.000;147.020.000.000.000
;;;;;-527.000.000.000.000;-878.000.000.000.000;146.750.000.000.000
;;;;;-584.000.000.000.000;-853.000.000.000.000;146.530.000.000.000
;;;;;-652.000.000.000.000;-828.000.000.000.000;146.400.000.000.000
;;;;;-710.000.000.000.000;-803.000.000.000.000;146.360.000.000.000
;;;;;-768.000.000.000.000;-775.000.000.000.000;146.370.000.000.000
;;;;;-817.000.000.000.000;-744.000.000.000.000;146.420.000.000.000
;;;;;-877.000.000.000.000;-708.000.000.000.000;146.450.000.000.000
;;;;;-950.000.000.000.000;-666.000.000.000.000;146.440.000.000.000
;;;;;-103.000.000.000.000;-625.000.000.000.000;146.400.000.000.000
;;;;;-111.100.000.000.000;-581.000.000.000.000;146.320.000.000.000
;;;;;-118.500.000.000.000;-538.000.000.000.000;146.220.000.000.000
;;;;;-125.800.000.000.000;-494.000.000.000.000;146.020.000.000.000
;;;;;-132.800.000.000.000;-454.000.000.000.000;145.670.000.000.000
;;;;;-140.300.000.000.000;-415.000.000.000.000;145.210.000.000.000
;;;;;-148.000.000.000.000;-380.000.000.000.000;144.710.000.000.000
;;;;;-156.200.000.000.000;-346.000.000.000.000;144.220.000.000.000
;;;;;-163.700.000.000.000;-314.000.000.000.000;143.750.000.000.000
;;;;;-171.900.000.000.000;-284.000.000.000.000;143.310.000.000.000
;;;;;-180.200.000.000.000;-261.000.000.000.000;142.860.000.000.000
;;;;;-189.700.000.000.000;-240.000.000.000.000;142.380.000.000.000
;;;;;-200.400.000.000.000;-219.000.000.000.000;141.940.000.000.000
;;;;;-209.900.000.000.000;-197.000.000.000.000;141.570.000.000.000
;;;;;-217.100.000.000.000;-174.000.000.000.000;141.250.000.000.000
;;;;;-223.900.000.000.000;-152.000.000.000.000;140.960.000.000.000
;;;;;-231.300.000.000.000;-135.000.000.000.000;140.670.000.000.000
;;;;;-239.000.000.000.000;-119.000.000.000.000;140.350.000.000.000
;;;;;-246.900.000.000.000;-102.000.000.000.000;140.030.000.000.000
;;;;;-252.700.000.000.000;-0,86;139.690.000.000.000
;;;;;-256.800.000.000.000;-0,73;139.350.000.000.000
;;;;;-263.400.000.000.000;-0,66;138.970.000.000.000
;;;;;-273.700.000.000.000;-0,62;138.530.000.000.000
;;;;;-284.900.000.000.000;-0,61;138.060.000.000.000
;;;;;-292.800.000.000.000;-0,6;137.610.000.000.000
;;;;;-299.300.000.000.000;-0,55;137.190.000.000.000
;;;;;-305.100.000.000.000;-0,48;136.770.000.000.000
;;;;;-308.600.000.000.000;-0,39;136.320.000.000.000
;;;;;-311.900.000.000.000;-0,32;135.860.000.000.000
;;;;;-314.700.000.000.000;-0,27;135.370.000.000.000
;;;;;-318.100.000.000.000;-0,22;134.820.000.000.000
;;;;;-323.200.000.000.000;-0,23;134.310.000.000.000
;;;;;-328.200.000.000.000;-0,28;133.740.000.000.000
;;;;;-332.000.000.000.000;-0,35;133.120.000.000.000
;;;;;-335.200.000.000.000;-0,45;132.490.000.000.000
;;;;;-338.800.000.000.000;-0,55;131.840.000.000.000
;;;;;-341.700.000.000.000;-0,65;131.200.000.000.000
;;;;;-342.800.000.000.000;-0,76;130.550.000.000.000
;;;;;-343.300.000.000.000;-0,88;129.880.000.000.000
;;;;;-344.200.000.000.000;-1;129.210.000.000.000
;;;;;-344.000.000.000.000;-109.000.000.000.000;128.560.000.000.000
;;;;;-344.500.000.000.000;-119.000.000.000.000;127.930.000.000.000
;;;;;-346.100.000.000.000;-128.000.000.000.000;127.280.000.000.000
;;;;;-348.700.000.000.000;-136.000.000.000.000;126.610.000.000.000
;;;;;-351.700.000.000.000;-144.000.000.000.000;125.900.000.000.000
;;;;;-354.800.000.000.000;-152.000.000.000.000;125.190.000.000.000
;;;;;-356.800.000.000.000;-161.000.000.000.000;124.440.000.000.000
;;;;;-358.400.000.000.000;-171.000.000.000.000;123.630.000.000.000
;;;;;-356.400.000.000.000;-176.000.000.000.000;122.830.000.000.000
;;;;;-352.500.000.000.000;-180.000.000.000.000;122.050.000.000.000
;;;;;-348.900.000.000.000;-179.000.000.000.000;121.320.000.000.000
;;;;;-344.900.000.000.000;-175.000.000.000.000;120.610.000.000.000
;;;;;-339.700.000.000.000;-164.000.000.000.000;119.890.000.000.000
;;;;;-336.300.000.000.000;-150.000.000.000.000;119.180.000.000.000
;;;;;-330.300.000.000.000;-132.000.000.000.000;118.540.000.000.000
;;;;;-323.700.000.000.000;-115.000.000.000.000;117.990.000.000.000
;;;;;-320.500.000.000.000;-1;117.450.000.000.000
;;;;;-319.200.000.000.000;-0,87;116.900.000.000.000
;;;;;-318.900.000.000.000;-0,74;116.350.000.000.000
;;;;;-319.200.000.000.000;-0,6;115.830.000.000.000
;;;;;-319.900.000.000.000;-0,45;115.330.000.000.000
;;;;;-319.500.000.000.000;-0,32;114.840.000.000.000
;;;;;-317.400.000.000.000;-0,23;114.380.000.000.000
;;;;;-317.100.000.000.000;-0,21;113.930.000.000.000
;;;;;-319.000.000.000.000;-0,18;113.420.000.000.000
;;;;;-321.400.000.000.000;-0,17;112.890.000.000.000
;;;;;-322.200.000.000.000;-0,17;112.270.000.000.000
;;;;;-322.000.000.000.000;-0,19;111.590.000.000.000
;;;;;-322.300.000.000.000;-0,23;110.910.000.000.000
;;;;;-324.200.000.000.000;-0,28;110.200.000.000.000
;;;;;-326.400.000.000.000;-0,32;109.470.000.000.000
;;;;;-326.700.000.000.000;-0,31;108.750.000.000.000
;;;;;-322.100.000.000.000;-0,27;108.040.000.000.000
;;;;;-320.800.000.000.000;-0,27;107.360.000.000.000
;;;;;-323.200.000.000.000;-0,3;106.730.000.000.000
;;;;;-325.900.000.000.000;-0,32;106.140.000.000.000
;;;;;-324.700.000.000.000;-0,29;105.610.000.000.000
;;;;;-321.200.000.000.000;-0,21;105.140.000.000.000
;;;;;-316.900.000.000.000;-0,07;104.700.000.000.000
;;;;;-313.000.000.000.000;0,1;104.290.000.000.000
;;;;;-309.100.000.000.000;0,32;103.890.000.000.000
;;;;;-306.500.000.000.000;0,53;103.490.000.000.000
;;;;;-309.900.000.000.000;0,69;103.080.000.000.000
;;;;;-315.500.000.000.000;0,77;102.650.000.000.000
;;;;;-318.100.000.000.000;0,77;102.230.000.000.000
;;;;;-317.300.000.000.000;0,69;101.830.000.000.000
;;;;;-319.500.000.000.000;0,55;101.420.000.000.000
;;;;;-325.800.000.000.000;0,37;100.970.000.000.000
;;;;;-327.400.000.000.000;0,2;100.430.000.000.000
;;;;;-326.600.000.000.000;0,01;998.000.000.000.000
;;;;;-322.400.000.000.000;-0,15;991.100.000.000.000
;;;;;-319.100.000.000.000;-0,26;983.500.000.000.000
;;;;;-316.600.000.000.000;-0,34;975.600.000.000.000
;;;;;-318.400.000.000.000;-0,44;967.900.000.000.000
;;;;;-324.400.000.000.000;-0,58;960.800.000.000.000
;;;;;-331.500.000.000.000;-0,73;954.800.000.000.000
;;;;;-338.100.000.000.000;-0,86;949.900.000.000.000
;;;;;-341.200.000.000.000;-0,92;945.300.000.000.000
;;;;;-343.100.000.000.000;-0,92;941.000.000.000.000
;;;;;-344.100.000.000.000;-0,89;936.400.000.000.000
;;;;;-340.400.000.000.000;-0,83;930.500.000.000.000
;;;;;-333.900.000.000.000;-0,77;923.700.000.000.000
;;;;;-327.900.000.000.000;-0,73;915.900.000.000.000
;;;;;-324.200.000.000.000;-0,71;908.500.000.000.000
;;;;;-318.800.000.000.000;-0,59;901.700.000.000.000
;;;;;-316.700.000.000.000;-0,45;896.100.000.000.000
;;;;;-318.400.000.000.000;-0,29;891.300.000.000.000
;;;;;-321.600.000.000.000;-0,11;887.500.000.000.000
;;;;;-326.400.000.000.000;0,06;884.400.000.000.000
;;;;;-334.300.000.000.000;0,22;881.800.000.000.000
;;;;;-342.400.000.000.000;0,35;879.300.000.000.000
;;;;;-347.300.000.000.000;0,4;876.600.000.000.000
;;;;;-349.600.000.000.000;0,44;872.800.000.000.000
;;;;;-350.900.000.000.000;0,47;867.200.000.000.000
;;;;;-351.000.000.000.000;0,48;860.300.000.000.000
;;;;;-351.900.000.000.000;0,4;851.600.000.000.000
;;;;;-352.900.000.000.000;0,22;842.000.000.000.000
;;;;;-354.500.000.000.000;-0,01;831.700.000.000.000
;;;;;-355.900.000.000.000;-0,29;820.700.000.000.000
;;;;;-356.400.000.000.000;-0,58;809.400.000.000.000
;;;;;-357.000.000.000.000;-0,88;798.300.000.000.000
;;;;;-357.700.000.000.000;-115.000.000.000.000;787.400.000.000.000
;;;;;-360.200.000.000.000;-141.000.000.000.000;776.700.000.000.000
;;;;;-364.000.000.000.000;-163.000.000.000.000;766.500.000.000.000
;;;;;-369.100.000.000.000;-181.000.000.000.000;756.900.000.000.000
;;;;;-373.300.000.000.000;-193.000.000.000.000;747.700.000.000.000
;;;;;-377.000.000.000.000;-199.000.000.000.000;738.900.000.000.000
;;;;;-380.500.000.000.000;-198.000.000.000.000;730.500.000.000.000
;;;;;-384.100.000.000.000;-191.000.000.000.000;722.500.000.000.000
;;;;;-388.400.000.000.000;-181.000.000.000.000;715.000.000.000.000
;;;;;-392.100.000.000.000;-167.000.000.000.000;707.700.000.000.000
;;;;;-395.800.000.000.000;-151.000.000.000.000;700.600.000.000.000
;;;;;-398.800.000.000.000;-133.000.000.000.000;693.700.000.000.000
;;;;;-399.000.000.000.000;-113.000.000.000.000;686.300.000.000.000
;;;;;-398.100.000.000.000;-0,94;678.600.000.000.000
;;;;;-401.400.000.000.000;-0,83;670.900.000.000.000
;;;;;-405.700.000.000.000;-0,78;662.700.000.000.000
;;;;;-402.300.000.000.000;-0,68;653.500.000.000.000
;;;;;-393.800.000.000.000;-0,55;643.700.000.000.000
;;;;;-389.300.000.000.000;-0,47;634.000.000.000.000
;;;;;-390.100.000.000.000;-0,41;624.500.000.000.000
;;;;;-394.700.000.000.000;-0,36;614.800.000.000.000
;;;;;-398.500.000.000.000;-0,35;605.400.000.000.000
;;;;;-399.200.000.000.000;-0,37;596.200.000.000.000
;;;;;-397.600.000.000.000;-0,38;586.900.000.000.000
;;;;;-395.800.000.000.000;-0,39;577.300.000.000.000
;;;;;-393.500.000.000.000;-0,4;567.500.000.000.000
;;;;;-391.500.000.000.000;-0,42;557.900.000.000.000
;;;;;-389.300.000.000.000;-0,45;548.700.000.000.000
;;;;;-388.200.000.000.000;-0,51;539.600.000.000.000
;;;;;-387.700.000.000.000;-0,56;530.300.000.000.000
;;;;;-387.200.000.000.000;-0,57;520.900.000.000.000
;;;;;-388.000.000.000.000;-0,54;511.300.000.000.000
;;;;;-389.300.000.000.000;-0,46;501.800.000.000.000
;;;;;-392.500.000.000.000;-0,38;492.400.000.000.000
;;;;;-394.600.000.000.000;-0,3;483.300.000.000.000
;;;;;-394.200.000.000.000;-0,2;475.000.000.000.000
;;;;;-394.400.000.000.000;-0,09;467.100.000.000.000
;;;;;-394.700.000.000.000;0,01;459.600.000.000.000
;;;;;-394.200.000.000.000;0,13;452.500.000.000.000
;;;;;-393.300.000.000.000;0,26;445.600.000.000.000
;;;;;-392.600.000.000.000;0,41;438.600.000.000.000
;;;;;-391.900.000.000.000;0,51;431.100.000.000.000
;;;;;-391.300.000.000.000;0,51;423.600.000.000.000
;;;;;-390.600.000.000.000;0,44;415.400.000.000.000
;;;;;-388.400.000.000.000;0,31;406.300.000.000.000
;;;;;-384.000.000.000.000;0,13;396.100.000.000.000
;;;;;-378.900.000.000.000;-0,16;385.300.000.000.000
;;;;;-373.700.000.000.000;-0,55;373.900.000.000.000
;;;;;-368.000.000.000.000;-102.000.000.000.000;360.700.000.000.000
;;;;;-364.500.000.000.000;-151.000.000.000.000;347.400.000.000.000
;;;;;-362.500.000.000.000;-206.000.000.000.000;333.100.000.000.000
;;;;;-360.600.000.000.000;-262.000.000.000.000;318.300.000.000.000
;;;;;-358.800.000.000.000;-315.000.000.000.000;303.500.000.000.000
;;;;;-357.400.000.000.000;-360.000.000.000.000;288.800.000.000.000
;;;;;-355.600.000.000.000;-395.000.000.000.000;274.400.000.000.000
;;;;;-354.200.000.000.000;-421.000.000.000.000;260.900.000.000.000
;;;;;-354.000.000.000.000;-439.000.000.000.000;248.700.000.000.000
;;;;;-354.300.000.000.000;-444.000.000.000.000;237.600.000.000.000
;;;;;-355.300.000.000.000;-435.000.000.000.000;227.300.000.000.000
;;;;;-356.500.000.000.000;-415.000.000.000.000;217.900.000.000.000
;;;;;-357.700.000.000.000;-387.000.000.000.000;209.600.000.000.000
;;;;;-358.800.000.000.000;-354.000.000.000.000;202.000.000.000.000
;;;;;-359.200.000.000.000;-318.000.000.000.000;195.300.000.000.000
;;;;;-358.000.000.000.000;-279.000.000.000.000;189.100.000.000.000
;;;;;-355.900.000.000.000;-241.000.000.000.000;183.300.000.000.000
;;;;;-352.800.000.000.000;-206.000.000.000.000;177.700.000.000.000
;;;;;-349.500.000.000.000;-177.000.000.000.000;172.400.000.000.000
;;;;;-345.700.000.000.000;-151.000.000.000.000;166.600.000.000.000
;;;;;-343.600.000.000.000;-132.000.000.000.000;160.500.000.000.000
;;;;;-343.100.000.000.000;-119.000.000.000.000;154.000.000.000.000
;;;;;-341.700.000.000.000;-111.000.000.000.000;147.200.000.000.000
;;;;;-338.200.000.000.000;-110.000.000.000.000;140.500.000.000.000
;;;;;-333.200.000.000.000;-113.000.000.000.000;134.100.000.000.000
;;;;;-329.000.000.000.000;-122.000.000.000.000;127.500.000.000.000
;;;;;-326.100.000.000.000;-136.000.000.000.000;120.500.000.000.000
;;;;;-324.100.000.000.000;-150.000.000.000.000;113.200.000.000.000
;;;;;-322.700.000.000.000;-163.000.000.000.000;105.400.000.000.000
;;;;;-321.700.000.000.000;-176.000.000.000.000;972.000.000.000.000
;;;;;-321.800.000.000.000;-187.000.000.000.000;885.000.000.000.000
;;;;;-322.600.000.000.000;-198.000.000.000.000;797.000.000.000.000
;;;;;-325.200.000.000.000;-208.000.000.000.000;711.000.000.000.000
;;;;;-329.000.000.000.000;-216.000.000.000.000;629.000.000.000.000
;;;;;-331.700.000.000.000;-217.000.000.000.000;546.000.000.000.000
;;;;;-330.500.000.000.000;-213.000.000.000.000;468.000.000.000.000
;;;;;-326.500.000.000.000;-209.000.000.000.000;401.000.000.000.000
;;;;;-319.700.000.000.000;-205.000.000.000.000;338.000.000.000.000
;;;;;-311.400.000.000.000;-204.000.000.000.000;280.000.000.000.000
;;;;;-304.500.000.000.000;-207.000.000.000.000;230.000.000.000.000
;;;;;-298.900.000.000.000;-207.000.000.000.000;180.000.000.000.000
;;;;;-294.400.000.000.000;-204.000.000.000.000;127.000.000.000.000
;;;;;-291.500.000.000.000;-194.000.000.000.000;0,68
;;;;;-290.500.000.000.000;-178.000.000.000.000;0,11
;;;;;-289.700.000.000.000;-161.000.000.000.000;359.610.000.000.000
;;;;;-286.800.000.000.000;-147.000.000.000.000;359.150.000.000.000
;;;;;-283.800.000.000.000;-141.000.000.000.000;358.730.000.000.000
;;;;;-281.200.000.000.000;-140.000.000.000.000;358.320.000.000.000
;;;;;-278.600.000.000.000;-142.000.000.000.000;357.920.000.000.000
;;;;;-278.500.000.000.000;-149.000.000.000.000;357.530.000.000.000
;;;;;-275.800.000.000.000;-165.000.000.000.000;357.160.000.000.000
;;;;;-275.900.000.000.000;-187.000.000.000.000;356.770.000.000.000
;;;;;-276.500.000.000.000;-214.000.000.000.000;356.300.000.000.000
;;;;;-275.000.000.000.000;-242.000.000.000.000;355.730.000.000.000
;;;;;-272.200.000.000.000;-271.000.000.000.000;355.070.000.000.000
;;;;;-266.700.000.000.000;-306.000.000.000.000;354.290.000.000.000
;;;;;-261.800.000.000.000;-344.000.000.000.000;353.460.000.000.000
;;;;;-256.300.000.000.000;-387.000.000.000.000;352.500.000.000.000
;;;;;-252.400.000.000.000;-430.000.000.000.000;351.430.000.000.000
;;;;;-254.000.000.000.000;-471.000.000.000.000;350.230.000.000.000
;;;;;-255.200.000.000.000;-507.000.000.000.000;349
;;;;;-258.400.000.000.000;-533.000.000.000.000;347.810.000.000.000
;;;;;-261.900.000.000.000;-546.000.000.000.000;346.720.000.000.000
;;;;;-264.100.000.000.000;-542.000.000.000.000;345.730.000.000.000
;;;;;-265.200.000.000.000;-529.000.000.000.000;344.910.000.000.000
;;;;;-264.500.000.000.000;-510.000.000.000.000;344.280.000.000.000
;;;;;-261.800.000.000.000;-485.000.000.000.000;343.840.000.000.000
;;;;;-256.900.000.000.000;-457.000.000.000.000;343.540.000.000.000
;;;;;-256.300.000.000.000;-431.000.000.000.000;343.280.000.000.000
;;;;;-256.200.000.000.000;-4;343.040.000.000.000
